CODIGO_CIUDAD|NOMBRE_CIUDAD|CODIGO_DEPARTAMENTO|NOMBRE_DEPTO
15238005 |QUEBRADA DE BECERRAS|15|BOYACA
15238006 |HIGUERAS|15|BOYACA
15238007 |SAN LORENZO ARRIBA|15|BOYACA
15238008 |SAN LORENZO ABAJO|15|BOYACA
15238009 |SAN ANTONIO NORTE|15|BOYACA
15238010 |SANTA ANA - DUITAMA|15|BOYACA
15238011 |TRINIDAD|15|BOYACA
15244000 |EL COCUY|15|BOYACA
15244001 |EL PACHACUAL|15|BOYACA
15244002 |EL CARRIZAL|15|BOYACA
15244003 |LA PLAYA - EL COCUY|15|BOYACA
15248000 |EL ESPINO|15|BOYACA
15248002 |LA LAGUNA|15|BOYACA
15248003 |LA BARRERA|15|BOYACA
15248004 |SANTA ANA - EL ESPIN|15|BOYACA
15272000 |FIRAVITOBA|15|BOYACA
15272001 |BARATOA|15|BOYACA
15272002 |DIRAVITA ALTO|15|BOYACA
15276000 |FLORESTA|15|BOYACA
15276001 |TOBASIA|15|BOYACA
15293000 |GACHANTIVA|15|BOYACA
15296000 |GAMEZA|15|BOYACA
15296001 |SAZA|15|BOYACA
15299000 |GARAGOA|15|BOYACA
15299001 |CALDERA ABAJO|15|BOYACA
15299002 |LA VALVANERA|15|BOYACA
15299003 |BANCOS DE PARA|15|BOYACA
15299004 |GUAYABAL - GARAGOA|15|BOYACA
15317000 |GUACAMAYAS|15|BOYACA
15317001 |LA PALMA - GUACAMAYA|15|BOYACA
15317002 |CHICHIMITA|15|BOYACA
15317003 |GUIRAGON|15|BOYACA
15322000 |GUATEQUE|15|BOYACA
15322002 |GAUNZA ABAJO|15|BOYACA
15322003 |GAUNZA ARRIBA|15|BOYACA
15322004 |CHORRO DE ORO|15|BOYACA
15322005 |CHINQUICO|15|BOYACA
15322007 |LLANO GRANDE - GUATE|15|BOYACA
15322008 |SIBATE|15|BOYACA
15322009 |PIEDRA PARADA|15|BOYACA
15322012 |ROSALES|15|BOYACA
15325000 |GUAYATA|15|BOYACA
15325002 |SUNUBA|15|BOYACA
15332000 |GUICAN|15|BOYACA
15332001 |BOCOTA|15|BOYACA
15332004 |LA CUEVA|15|BOYACA
15332005 |EL BANCO|15|BOYACA
15332007 |BACHIRA|15|BOYACA
15332008 |TUNEBIA ARRIGA|15|BOYACA
15362000 |IZA|15|BOYACA
15367000 |JENESANO|15|BOYACA
15367001 |FORAQUIRA|15|BOYACA
15368000 |JERICO|15|BOYACA
15368001 |CHEVA|15|BOYACA
15368002 |PUEBLO VIEJO - JERIC|15|BOYACA
15368003 |COCUBAL|15|BOYACA
15377000 |LABRANZAGRANDE|15|BOYACA
15377001 |LA AGUADA|15|BOYACA
15380000 |LA CAPILLA|15|BOYACA
15380001 |EL ZINC|15|BOYACA
15380002 |LA PALMA - LA CAPILL|15|BOYACA
15401000 |LA VICTORIA|15|BOYACA
15401001 |CHAPON O GUADUA|15|BOYACA
15401004 |SANTA HELENA|15|BOYACA
15403000 |LA UVITA|15|BOYACA
15403001 |CASAGUY|15|BOYACA
15403002 |EL CARMEN - LA UVITA|15|BOYACA
15407000 |VILLA DE LEYVA|15|BOYACA
15407001 |LLANOBLANCO|15|BOYACA
15407002 |CARDOÑAL|15|BOYACA
15425000 |MACANAL|15|BOYACA
15425001 |SAN CARLOS - MACANAL|15|BOYACA
15425002 |MUCENO|15|BOYACA
15425003 |NARANJOS|15|BOYACA
15442000 |MARIPI|15|BOYACA
15442001 |SANTA ROSA|15|BOYACA
15442002 |ZULIA|15|BOYACA
15442003 |NARAPAY|15|BOYACA
15442004 |PORTACHUELO|15|BOYACA
15442005 |GUAYABAL - MARIPI|15|BOYACA
15442006 |GUAZO|15|BOYACA
15455000 |MIRAFLORES|15|BOYACA
15455001 |AYATA|15|BOYACA
15455002 |TUNJITA|15|BOYACA
15464000 |MONGUA|15|BOYACA
15464001 |SIRGUAZA|15|BOYACA
15464002 |CENTRO TUNJUELA|15|BOYACA
15464003 |TUNJUELO|15|BOYACA
15466000 |MONGUI|15|BOYACA
15469000 |MONIQUIRA|15|BOYACA
15469001 |LA LAJA|15|BOYACA
15469002 |PUENTE ROCADA|15|BOYACA
15469003 |PAJONALES|15|BOYACA
15469004 |MACIEGAL|15|BOYACA
15469005 |PANTANILLO|15|BOYACA
15469006 |UBAZA|15|BOYACA
15476000 |MOTAVITA|15|BOYACA
15476001 |PANELAS|15|BOYACA
15480000 |MUZO|15|BOYACA
15480003 |VERDUN|15|BOYACA
15491000 |NOBSA|15|BOYACA
15491001 |BELENCITO - NOBSA|15|BOYACA
15491002 |CHAMEZA MAYOR|15|BOYACA
15492000 |BELENCITO|15|BOYACA
15494000 |NUEVO COLON|15|BOYACA
15500000 |OICATA|15|BOYACA
15507000 |OTANCHE|15|BOYACA
15507001 |BETANIA|15|BOYACA
15507002 |BUENAVISTA - OTANCHE|15|BOYACA
15507003 |CACHIPAY|15|BOYACA
15507004 |PIZARRA|15|BOYACA
15507006 |SAN JOSE DE NAZA|15|BOYACA
15507008 |CURUBITA|15|BOYACA
15511000 |PACHAVITA|15|BOYACA
15514000 |PAEZ|15|BOYACA
15514001 |LA URURIA|15|BOYACA
15514002 |SIRASI|15|BOYACA
15516000 |PAIPA|15|BOYACA
15516001 |PALERMO|15|BOYACA
15516002 |EL VOLCAN|15|BOYACA
15516003 |LLANO GRANDE - PAIPA|15|BOYACA
15516004 |ROMITA|15|BOYACA
15516005 |PANTANO DE VARGAS|15|BOYACA
15516006 |EL VENADO|15|BOYACA
15518000 |PAJARITO|15|BOYACA
15518001 |CORINTO|15|BOYACA
15522000 |PANQUEBA|15|BOYACA
15531000 |PAUNA|15|BOYACA
15531001 |AGUAFRIA|15|BOYACA
15531002 |IBACAPI|15|BOYACA
15531003 |TOPAGRANDE|15|BOYACA
15533000 |PAYA|15|BOYACA
15533001 |MORCOTE|15|BOYACA
15537000 |PAZ DE RIO|15|BOYACA
15537001 |PAZ VIEJO|15|BOYACA
15542000 |PESCA|15|BOYACA
15542001 |EL PALMAR|15|BOYACA
15542002 |EL HATO - PESCA|15|BOYACA
15550000 |PISVA|15|BOYACA
15572000 |PUERTO BOYACA|15|BOYACA
15572001 |AGUA NEGRO - PUERTO|15|BOYACA
15572002 |CENTRO CALDERON|15|BOYACA
15572003 |POZO BOYACA|15|BOYACA
15572004 |PUEBLO NUEVO|15|BOYACA
15572005 |PUERTO GUTIERRE|15|BOYACA
15572006 |PUERTO PALAGUA|15|BOYACA
15572007 |PUERTO SERVIEZ|15|BOYACA
15572008 |EL PESCADO|15|BOYACA
15572009 |DOS Y MEDIO|15|BOYACA
15572010 |KILOMETRO 25|15|BOYACA
15572011 |MARFIL|15|BOYACA
15580000 |QUIPAMA|15|BOYACA
15580001 |CORMAL|15|BOYACA
15580002 |EL PARQUE|15|BOYACA
15580003 |HUMBO|15|BOYACA
15580004 |LA VEGA|15|BOYACA
15599000 |RAMIRIQUI|15|BOYACA
15599001 |GUAYABAL - RAMIRIQUI|15|BOYACA
15599004 |EL ESCOBAL - RAMIRIQ|15|BOYACA
15600000 |RAQUIRA|15|BOYACA
15600001 |SAN CAYETANO|15|BOYACA
15600002 |LA CANDELARIA|15|BOYACA
15621000 |RONDON|15|BOYACA
15621001 |RANCHOGRANDE|15|BOYACA
15632000 |SABOYA|15|BOYACA
15632001 |GARAVITO|15|BOYACA
15632002 |MERCHAN|15|BOYACA
15632003 |PANTANOS|15|BOYACA
15632004 |EL MOLINO|15|BOYACA
15632005 |VELANDIA|15|BOYACA
15638000 |SACHICA|15|BOYACA
15646000 |SAMACA|15|BOYACA
15660000 |SAN EDUARDO|15|BOYACA
15664000 |SAN JOSE DE PARE|15|BOYACA
15664001 |SANTO DOMINGO - SAN|15|BOYACA
15664002 |MUÑOCES Y CAMACHOS|15|BOYACA
15667000 |SAN LUIS DE GACENO|15|BOYACA
15667001 |SANTA TERESA - SAN L|15|BOYACA
15667002 |GUAMAL|15|BOYACA
15667003 |HORIZONTES|15|BOYACA
15667004 |MESA DEL GUAVIO|15|BOYACA
15667005 |SAN CARLOS - SAN LUI|15|BOYACA
15673000 |SAN MATEO|15|BOYACA
15673001 |EL CHAPETON|15|BOYACA
15676000 |SAN MIGUEL DE SEMA|15|BOYACA
15676001 |QUINTOQUE|15|BOYACA
15676002 |EL CHARCO|15|BOYACA
15681000 |SAN PABLO DE BORBUR|15|BOYACA
15681001 |CALAMACO|15|BOYACA
15681002 |CHANARES|15|BOYACA
15681003 |LA PALMARONA|15|BOYACA
15681004 |PEÑAS BLANCAS|15|BOYACA
15681005 |SANTA BARBARA - SAN|15|BOYACA
15686000 |SANTANA|15|BOYACA
15686001 |EL ESCOBAL - SANTANA|15|BOYACA
15690000 |SANTA MARIA|15|BOYACA
15690001 |CAÑO NEGRO|15|BOYACA
15690002 |CULIMA|15|BOYACA
15690006 |NAZARETH|15|BOYACA
15693000 |SANTA ROSA DE VITERB|15|BOYACA
15693002 |EL IMPERIO|15|BOYACA
15696000 |SANTA SOFIA|15|BOYACA
15720000 |SATIVANORTE|15|BOYACA
15720001 |SATIVA VIEJO - SATIV|15|BOYACA
15720002 |LA JUPA|15|BOYACA
15723000 |SATIVASUR|15|BOYACA
15723001 |SATIVA VIEJO - SATIV|15|BOYACA
15740000 |SIACHOQUE|15|BOYACA
15753000 |SOATA|15|BOYACA
15753002 |PUENTE PINZON|15|BOYACA
15753006 |LA COSTA|15|BOYACA
15753007 |LA JOBONERA|15|BOYACA
15755000 |SOCOTA|15|BOYACA
15755001 |CHIPA VIEJO|15|BOYACA
15755002 |EL OSO|15|BOYACA
15755003 |LA MANGA|15|BOYACA
15755004 |LOS PINOS|15|BOYACA
15755005 |PUEBLO VIEJO - SOCOT|15|BOYACA
15755006 |COSCATIVA|15|BOYACA
15757000 |SOCHA|15|BOYACA
15757001 |SANTA TERESA  - SOCH|15|BOYACA
15757002 |PUEBLO NUEVO|15|BOYACA
15757003 |SOCHA VIEJO|15|BOYACA
15759000 |SOGAMOSO|15|BOYACA
15759001 |MORCA|15|BOYACA
15759002 |MORTINAL|15|BOYACA
15759003 |VANEGAS|15|BOYACA
15759004 |SIATAME|15|BOYACA
15759005 |EL CRUCERO|15|BOYACA
15761000 |SOMONDOCO|15|BOYACA
15762000 |SORA|15|BOYACA
15763000 |SOTAQUIRA|15|BOYACA
15763001 |EL MORAL - SOTAQUIRA|15|BOYACA
15764000 |SORACA|15|BOYACA
15774000 |SUSACON|15|BOYACA
15774001 |DESAGUADERO|15|BOYACA
15774004 |SIAPORA|15|BOYACA
15776000 |SUTAMARCHAN|15|BOYACA
15776001 |PEDREGAL ALTO|15|BOYACA
15778000 |SUTATENZA|15|BOYACA
15778001 |EL SALITRE|15|BOYACA
15790000 |TASCO|15|BOYACA
15798000 |TENZA|15|BOYACA
15798002 |VALLE GRANDE|15|BOYACA
15804000 |TIBANA|15|BOYACA
15804001 |SUPANECA ARRIBA|15|BOYACA
15804002 |SUTA ARRIBA|15|BOYACA
15806000 |TIBASOSA|15|BOYACA
15808000 |TINJACA|15|BOYACA
15810000 |TIPACOQUE|15|BOYACA
15810001 |EL NOGAL|15|BOYACA
15810002 |EL PALMAR|15|BOYACA
15810003 |LA CARRERA|15|BOYACA
15810004 |LA VARIANTE|15|BOYACA
15814000 |TOCA|15|BOYACA
15816000 |TOGUI|15|BOYACA
15816001 |GARIBAL|15|BOYACA
15820000 |TOPAGA|15|BOYACA
15820001 |BADO CASTRO|15|BOYACA
15822000 |TOTA|15|BOYACA
15822001 |LA PUERTA|15|BOYACA
15832000 |TUNUNGUA|15|BOYACA
15835000 |TURMEQUE|15|BOYACA
15837000 |TUTA|15|BOYACA
15837002 |RIO DE PIEDRA|15|BOYACA
15837003 |EL HATO - TUTA|15|BOYACA
15837004 |SAVIAL|15|BOYACA
15837005 |LEONERA|15|BOYACA
15839000 |TUTASA|15|BOYACA
15839001 |PARAMO|15|BOYACA
15839003 |VILLA HERMOSA|15|BOYACA
15842000 |UMBITA|15|BOYACA
15861000 |VENTAQUEMADA|15|BOYACA
15861001 |PARROQUIA VIEJA|15|BOYACA
15861002 |PUENTE DE PIEDRA|15|BOYACA
15861005 |MONTOYA|15|BOYACA
15861006 |ESTANCIA GRANDE|15|BOYACA
15879000 |VIRACACHA|15|BOYACA
15897000 |ZETAQUIRA|15|BOYACA
17001000 |MANIZALES|17|CALDAS
17001001 |ALTO DE LISBOA|17|CALDAS
17001002 |COLOMBIA|17|CALDAS
17001003 |EL TABLAZO|17|CALDAS
17001004 |LA CABAÑA|17|CALDAS
17001005 |LA CUCHILLA - MANIZA|17|CALDAS
17001006 |LA ENEA|17|CALDAS
17001007 |LA VIOLETA|17|CALDAS
17001008 |LAS PAVAS|17|CALDAS
17001009 |SAN PEREGRINO|17|CALDAS
17001010 |ALTO DE TABLAZO|17|CALDAS
17001011 |ALTO DE NARANJO|17|CALDAS
17001012 |EL ARENILLO|17|CALDAS
17001013 |LA UNION - MANIZALES|17|CALDAS
17001014 |LA CHINA|17|CALDAS
17001015 |LA AURORA|17|CALDAS
17001022 |ALTO BONITO|17|CALDAS
17001023 |MINA RICA|17|CALDAS
17001024 |LA GARRUCHA|17|CALDAS
17013000 |AGUADAS|17|CALDAS
17013001 |ARMA|17|CALDAS
17013002 |ENCIMADAS - AGUADAS|17|CALDAS
17013003 |RIO ARRIBA|17|CALDAS
17013004 |LA MERMITA|17|CALDAS
17013005 |GUAIMARAL|17|CALDAS
17013006 |ESTACION LA MARIA -|17|CALDAS
17013009 |GUACO|17|CALDAS
17013010 |EDEN|17|CALDAS
17013011 |SAN NICOLAS|17|CALDAS
17013012 |ALTO DE PITO|17|CALDAS
17013013 |LAS CHARCAS|17|CALDAS
17013014 |ALTO DE LA MONTAÑA|17|CALDAS
17013015 |BOCAS|17|CALDAS
17042000 |ANSERMA|17|CALDAS
17042001 |ALEJANDRIA|17|CALDAS
17042002 |BELLAVISTA|17|CALDAS
17042003 |LA RICA|17|CALDAS
17042004 |MARAPRA|17|CALDAS
17042005 |NUBIA|17|CALDAS
17042006 |PALO BLANCO|17|CALDAS
17042007 |SAN PEDRO|17|CALDAS
17042008 |CONCHARI|17|CALDAS
17042009 |LA FLORESTA - ANSERM|17|CALDAS
17042011 |TABLA ROJA|17|CALDAS
17042012 |ALSACIA|17|CALDAS
17042021 |MIRA VALLE|17|CALDAS
17042022 |LA PERLA|17|CALDAS
17050000 |ARANZAZU|17|CALDAS
17050001 |ALEGRIAS|17|CALDAS
17050002 |VARSOVIA|17|CALDAS
17050003 |BUENOS AIRES - ARANZ|17|CALDAS
17050004 |LA HONDITA|17|CALDAS
17050006 |SAN RAFAEL|17|CALDAS
17050008 |LA MARINA|17|CALDAS
17050009 |EL ROBLAL|17|CALDAS
17088000 |BELALCAZAR|17|CALDAS
17088001 |EL MADRONO|17|CALDAS
17088002 |QUEBRADA DE LA HABAN|17|CALDAS
17088003 |SAN ISIDRO|17|CALDAS
17088004 |LA CRISTALINA - BELA|17|CALDAS
17088005 |LA CASCADA|17|CALDAS
17088006 |EL CRUCERO|17|CALDAS
17174000 |CHINCHINA|17|CALDAS
17174001 |EL TREBOL|17|CALDAS
17174002 |LA FLORESTA - CHINCH|17|CALDAS
17174003 |EL MANGO|17|CALDAS
17174004 |EL MITRE|17|CALDAS
17174005 |BAJO ESPAÑOL|17|CALDAS
17174006 |ALTO DE LA MINA|17|CALDAS
17174007 |NARANJAL|17|CALDAS
17174010 |ALTAMIRA|17|CALDAS
17272000 |FILADELFIA|17|CALDAS
17272001 |EL PINTADO|17|CALDAS
17272002 |EL VERSO|17|CALDAS
17272003 |LA PAILA|17|CALDAS
17272004 |MORRITOS|17|CALDAS
17272005 |SAMARIA - FILADELFIA|17|CALDAS
17272007 |SAN LUIS|17|CALDAS
17272008 |BALMORAL|17|CALDAS
17380000 |LA DORADA|17|CALDAS
17380001 |BUENAVISTA|17|CALDAS
17380002 |GUARINOCITO|17|CALDAS
17380003 |PURNIO|17|CALDAS
17380004 |LA ATARRAYA|17|CALDAS
17380005 |EL TIGRE|17|CALDAS
17380006 |LOS ANDES|17|CALDAS
17388000 |LA MERCED (CALDAS)|17|CALDAS
17388001 |EL LIMON|17|CALDAS
17388002 |LA FELISA - LA MERCE|17|CALDAS
17388003 |PEÑA RICA|17|CALDAS
17388004 |EL ALLO|17|CALDAS
17388005 |LA CHUSPA|17|CALDAS
17388006 |MACIEGAL|17|CALDAS
17388007 |LLANADAS|17|CALDAS
17388008 |SAN JOSE - LA MERCED|17|CALDAS
17388009 |EL TAMBO|17|CALDAS
17433000 |MANZANARES|17|CALDAS
17433001 |AGUABONITA - MANZANA|17|CALDAS
17433002 |CAMPO ALEGRE|17|CALDAS
17433003 |LA CEIBA|17|CALDAS
17433004 |LAS MARGARITAS|17|CALDAS
17433005 |LOS PLANES|17|CALDAS
17433006 |SAN VICENTE|17|CALDAS
17442000 |MARMATO|17|CALDAS
17442001 |CABRAS|17|CALDAS
17442002 |EL LLANO - MARMATO|17|CALDAS
17442003 |SAN JUAN|17|CALDAS
17442004 |LA MIEL|17|CALDAS
17442005 |LA CUCHILLA - MARMAT|17|CALDAS
17442006 |ECHANDIA|17|CALDAS
17444000 |MARQUETALIA|17|CALDAS
17444001 |SANTA ELENA|17|CALDAS
17444002 |EL PLACER|17|CALDAS
17446000 |MARULANDA|17|CALDAS
17446001 |MONTEBONITO - MARULA|17|CALDAS
17446002 |EL PARAMO|17|CALDAS
17446003 |MOYEJONES|17|CALDAS
17446004 |PARAMO HERVEO|17|CALDAS
17447000 |MONTEBONITO - MARULA|17|CALDAS
17486000 |NEIRA|17|CALDAS
17486001 |LA ESPERANZA - NEIRA|17|CALDAS
17486002 |LLANO GRANDE - NEIRA|17|CALDAS
17486003 |PAN DE AZUCAR|17|CALDAS
17486004 |PUEBLORICO - NEIRA -|17|CALDAS
17486005 |TAPIAS|17|CALDAS
17486006 |LA CRISTALINA - NEIR|17|CALDAS
17486008 |LA FELICIA - NEIRA|17|CALDAS
17487000 |PUEBLORRICO - NEIRA|17|CALDAS
17495000 |NORCASIA|17|CALDAS
17513000 |PACORA|17|CALDAS
17513001 |CASTILLA|17|CALDAS
17513002 |LAS COLES|17|CALDAS
17513003 |SAN BARTOLOME|17|CALDAS
17513004 |ALTO DEL POZO|17|CALDAS
17513005 |LOS TRUJES|17|CALDAS
17513006 |MATA DE GUADUA|17|CALDAS
17513007 |ESTACION SALAMINA -|17|CALDAS
17513008 |LOMA HERMOSA|17|CALDAS
17513009 |EL ESCOBAL|17|CALDAS
17513010 |SAN FRANCISCO|17|CALDAS
17513011 |LA PALMA - PACORA|17|CALDAS
17513012 |BUENOS AIRES - PACOR|17|CALDAS
17513013 |LOS MORROS|17|CALDAS
17513014 |SAN LORENZO - PACORA|17|CALDAS
17524000 |PALESTINA|17|CALDAS
17524001 |ARAUCA - PALESTINA -|17|CALDAS
17524002 |EL REPOSO|17|CALDAS
17524003 |LA PLATA|17|CALDAS
17524004 |LA INQUISICION|17|CALDAS
17524005 |CARTAGENA|17|CALDAS
17524006 |SANTAGUEDA|17|CALDAS
17525000 |ARAUCA - PALESTINA|17|CALDAS
17541000 |PENSILVANIA|17|CALDAS
17541001 |ARBOLEDA - PENSILVAN|17|CALDAS
17541002 |BOLIVIA - PENSILVANI|17|CALDAS
17541003 |EL CONGAL - PENSILVA|17|CALDAS
17541004 |EL HIGUERON - PENSIL|17|CALDAS
17541005 |GUACAS|17|CALDAS
17541006 |LA LINDA|17|CALDAS
17541008 |LA RIOJA|17|CALDAS
17541009 |PUEBLO NUEVO|17|CALDAS
17541010 |SAMARIA - PENSILVANI|17|CALDAS
17541011 |SAN DANIEL|17|CALDAS
17541012 |LA ESPERANZA - PENSI|17|CALDAS
17541013 |LA TORRE|17|CALDAS
17541014 |EL VERAAL|17|CALDAS
17542000 |BOLIVIA|17|CALDAS
17543000 |ARBOLEDA|17|CALDAS
17614000 |RIOSUCIO|17|CALDAS
17614001 |BONAFONT|17|CALDAS
17614002 |EL ORO|17|CALDAS
17614003 |EL SALADO|17|CALDAS
17614004 |FLORENCIA - RIOSUCIO|17|CALDAS
17614005 |QUIEBRALOMO|17|CALDAS
17614006 |SAN LORENZO - RIOSUC|17|CALDAS
17614007 |SANTA MARIA|17|CALDAS
17614008 |IBERIA|17|CALDAS
17614009 |LOS CHANCOS|17|CALDAS
17614010 |SIPIRRA|17|CALDAS
17614011 |JUAN DIAZ|17|CALDAS
17614012 |LLANO GRANDE - RIOSU|17|CALDAS
17614014 |SAN JERONIMO|17|CALDAS
17614017 |PUEBLO VIEJO|17|CALDAS
17614020 |PASMI|17|CALDAS
17615000 |FLORENCIA - RIOSUCIO|17|CALDAS
17616000 |RISARALDA|17|CALDAS
17616001 |ALTO ARAUCA|17|CALDAS
17616002 |CARBONERAL|17|CALDAS
17616003 |LA LIBERTAD|17|CALDAS
17616004 |LA QUIEBRA|17|CALDAS
17616005 |SAN JOSE - RISARALDA|17|CALDAS
17616006 |LA PRIMAVERA|17|CALDAS
17616007 |EL PALO|17|CALDAS
17616008 |QUIEBRA DE VARI|17|CALDAS
17616009 |LA BOHEMIA|17|CALDAS
17616010 |LA ESPERANZA - RISAR|17|CALDAS
17617000 |SAN JOSE - RISARALDA|17|CALDAS
17653000 |SALAMINA|17|CALDAS
17653004 |LA UNION - SALAMINA|17|CALDAS
17653006 |POTACHUELO|17|CALDAS
17653007 |SAN FELIX|17|CALDAS
17653008 |MEDIO DE LOS RIOS|17|CALDAS
17653009 |CURUVITAL|17|CALDAS
17653011 |CAÑAVERAL - SALAMINA|17|CALDAS
17653012 |LA DIVISA|17|CALDAS
17653013 |LA PALMA - SALAMINA|17|CALDAS
17653016 |SAN PABLO|17|CALDAS
17653017 |BUENOS AIRES - SALAM|17|CALDAS
17653018 |AMOLADORA GRANDE|17|CALDAS
17653019 |EL BOTON|17|CALDAS
17653020 |EL NARANJO|17|CALDAS
17653021 |SAN DIEGO - SALAMINA|17|CALDAS
17653022 |EL PERRO|17|CALDAS
17653023 |LA LOMA - SALAMINA|17|CALDAS
17653024 |EL YARUMO|17|CALDAS
17662000 |SAMANA|17|CALDAS
17662001 |BELIN|17|CALDAS
17662002 |CONFINES|17|CALDAS
17662003 |FLORENCIA - SAMANA|17|CALDAS
17662004 |ENCIMADAS - SAMANA|17|CALDAS
17662005 |LOS POMOS|17|CALDAS
17662006 |NORCASIA - SAMANA|17|CALDAS
17662007 |SAN DIEGO - SAMANA|17|CALDAS
17662008 |RANCHOLARGO|17|CALDAS
17662009 |EL SILENCIO|17|CALDAS
17662010 |LA MOSCOVITA|17|CALDAS
17662011 |EL HIGUERON - SAMANA|17|CALDAS
17662012 |EL CONGAL - SAMANA|17|CALDAS
17662013 |LA QUINTA - SAMANA|17|CALDAS
17662014 |CRISTALES|17|CALDAS
17662015 |KILOMETRO 40|17|CALDAS
17663000 |NORCASIA - SAMANA|17|CALDAS
17665000 |SAN JOSE - SAN JOSE|17|CALDAS
17777000 |SUPIA|17|CALDAS
17777001 |ALTO SEVILLA|17|CALDAS
17777002 |LA CUCHILLA|17|CALDAS
17777003 |LA QUINTA - SUPIA|17|CALDAS
17777004 |LA LOMA - SUPIA|17|CALDAS
17777005 |HOJAS ANCHAS|17|CALDAS
17777007 |LA JULIA|17|CALDAS
17777008 |GUAMAL|17|CALDAS
17867000 |VICTORIA|17|CALDAS
17867001 |CAÑAVERAL - VICTORIA|17|CALDAS
17867002 |DOÑA JUANA|17|CALDAS
17867003 |ISAZA|17|CALDAS
17867004 |LA PRADERA|17|CALDAS
17867005 |EL LLANO - VICTORIA|17|CALDAS
17867006 |FIERRITOS|17|CALDAS
17873000 |VILLAMARIA|17|CALDAS
17873001 |ALTO DE LA CRUZ|17|CALDAS
17873002 |EL PINDO|17|CALDAS
17873003 |LLANITOS|17|CALDAS
17873004 |RIOCLARO|17|CALDAS
17873006 |SAN JULIAN|17|CALDAS
17873007 |MIRA FLORES|17|CALDAS
17873008 |ALTO VIYARAZO|17|CALDAS
17873009 |LA FLORIDA|17|CALDAS
17873010 |GALLINAZO|17|CALDAS
17877000 |VITERBO|17|CALDAS
17877001 |LA MARIA|17|CALDAS
17877002 |EL SOCORRO|17|CALDAS
17877003 |CANAAN|17|CALDAS
17877004 |EL DALMAR|17|CALDAS
17877005 |LA TESALIA|17|CALDAS
18001000 |FLORENCIA|18|CAQUETA
18001001 |ALTO ORTEGUAZA|18|CAQUETA
18001002 |EL REMOLINO|18|CAQUETA
18001003 |MARACAIBO|18|CAQUETA
18001004 |SAN ANTONIO DE ATENA|18|CAQUETA
18001005 |SANTANA LAS HERMOSAS|18|CAQUETA
18001006 |LA ESPERANZA|18|CAQUETA
18001007 |NORCACIA|18|CAQUETA
18001008 |VENECIA|18|CAQUETA
18029000 |ALBANIA|18|CAQUETA
18029003 |DORADO|18|CAQUETA
18094000 |BELEN DE LOS ANDAQUI|18|CAQUETA
18094001 |EL PORTAL LA MONO|18|CAQUETA
18094003 |PUERTO TORRES|18|CAQUETA
18094005 |LOS ANGELES|18|CAQUETA
18094007 |SAN JORGE|18|CAQUETA
18094008 |LOS ALETONES|18|CAQUETA
18150000 |CARTAGENA DEL CHAIRA|18|CAQUETA
18150001 |REMOLINO CAGUAN|18|CAQUETA
18150002 |SANTA FE CAGUAN|18|CAQUETA
18205000 |CURILLO|18|CAQUETA
18205001 |SALAMINA|18|CAQUETA
18247000 |EL DONCELLO|18|CAQUETA
18247001 |MAGUARE|18|CAQUETA
18247002 |PUERTO MANRIQUE|18|CAQUETA
18247004 |PUERTO HUNGRIA|18|CAQUETA
18256000 |EL PAUJIL|18|CAQUETA
18256001 |VERSALLES|18|CAQUETA
18256002 |BOLIVIA|18|CAQUETA
18410000 |LA MONTAÑITA|18|CAQUETA
18410001 |SANTUARIO|18|CAQUETA
18410002 |UNION PENEYA|18|CAQUETA
18410003 |PALETARA|18|CAQUETA
18410004 |LA UNION|18|CAQUETA
18410005 |EL TRIUNFO|18|CAQUETA
18460000 |MILAN|18|CAQUETA
18460001 |GETUCHA|18|CAQUETA
18460002 |MATICURO|18|CAQUETA
18479000 |MORELIA|18|CAQUETA
18592000 |PUERTO RICO|18|CAQUETA
18592002 |RIO NEGRO|18|CAQUETA
18592003 |LUSITANIA|18|CAQUETA
18592004 |SANTANA RAMOS|18|CAQUETA
18592005 |LA ESMERALDA|18|CAQUETA
18592006 |LA AGUILILLA|18|CAQUETA
18610000 |SAN JOSE DE FRAGUA|18|CAQUETA
18610001 |FRAGUITA|18|CAQUETA
18610002 |YURACO|18|CAQUETA
18753000 |SAN VICENTE DEL CAGU|18|CAQUETA
18753001 |CIUDAD YARI|18|CAQUETA
18753002 |GUACAMAYAS - SAN VIC|18|CAQUETA
18753003 |BARSILLA|18|CAQUETA
18753004 |CAMPO HERMOSO|18|CAQUETA
18753005 |LAS PAVAS|18|CAQUETA
18753006 |EL RECREO|18|CAQUETA
18753007 |TRES ESQUINAS|18|CAQUETA
18753008 |GUAYABAL|18|CAQUETA
18753009 |PUERTO BETANIA|18|CAQUETA
18753010 |GIBRALTAR|18|CAQUETA
18753011 |LOS POZOS|18|CAQUETA
18754000 |GUACAMAYAS- CAQUETA|18|CAQUETA
18756000 |SOLANO - CAQUETA|18|CAQUETA
18765000 |SOLANO|18|CAQUETA
18765001 |ARARACUARA|18|CAQUETA
18765003 |CURIPLAYA|18|CAQUETA
18765004 |DANUBIO|18|CAQUETA
18765005 |PEÑAS BLANCAS|18|CAQUETA
18765006 |CUEMANI|18|CAQUETA
18785000 |SOLITA|18|CAQUETA
18860000 |VALPARAISO|18|CAQUETA
18860001 |SANTIAGO|18|CAQUETA
18860003 |SOLITA - VALPARAISO|18|CAQUETA
